date,tmean,tmin,tmax,humidite,Ra,ETo,VPD,soil_temp,soil_moisture,categorie,pump_status,irrigation_volume
2020-08-27,27.56,21.15,35.4,61.29,34.89627081,12.0,1.426139933,29.65,40.0,1,1,11.399999999999999
2020-08-28,30.09,21.84,38.38,46.19,34.70277955,12.0,2.295006091,31.82,40.0,2,1,13.200000000000001
2020-08-29,32.88,25.71,41.22,37.45,34.50705504,12.0,3.125241104,33.74,40.0,2,1,13.200000000000001
2020-08-30,29.12,25.24,34.34,51.52,34.3091401,11.16905344,1.955460094,30.57,40.0,1,1,10.610600768
2020-08-31,25.42,21.52,30.94,70.5,34.10907928,10.40658046,0.958129651,26.96,40.0,2,1,11.447238506000001
2020-09-01,23.73,20.15,28.26,57.56,33.90691892,9.223346448,1.245996264,25.79,41.0,2,1,10.1456810928
2020-09-02,24.6,21.48,27.92,59.96,33.70270706,8.34067909,1.238469764,25.67,41.0,1,1,7.923645135499999
2020-09-03,24.76,21.52,29.23,62.89,33.49649356,9.104497719,1.158861232,26.83,41.0,2,1,10.014947490900001
2020-09-04,24.71,20.68,29.45,65.51,33.28833,9.638528719,1.073835142,26.83,40.0,3,1,11.566234462799999
2020-09-05,25.44,21.79,30.04,73.84,33.07826972,9.448944099,0.850659369,26.99,41.0,2,1,10.393838508900002
2020-09-06,25.0,22.38,29.08,80.79,32.86636783,8.374535305,0.6085301,26.36,45.0,2,1,9.211988835500001
2020-09-07,25.17,21.27,30.61,69.1,32.65268117,9.862465012,0.988799054,26.74,46.0,2,1,10.8487115132
2020-09-08,25.8,22.18,30.58,68.31,32.43726829,9.427536907,1.052710911,27.52,45.0,1,1,8.95616006165
2020-09-09,27.29,22.42,33.45,73.14,32.22018949,11.09746842,0.974064585,28.47,45.0,2,1,12.207215262000002
2020-09-10,26.03,22.32,31.22,76.25,32.00150674,9.624202158,0.799758843,26.67,45.0,1,1,9.142992050099998
2020-09-11,23.94,20.74,27.38,73.48,31.78128368,7.862049164,0.788489533,25.07,47.0,2,1,8.648254080400001
2020-09-12,23.71,21.12,27.62,75.78,31.55958561,7.681898061,0.710220231,24.64,49.0,2,1,8.4500878671
2020-09-13,23.56,21.02,26.53,78.99,31.33647943,6.997362426,0.610553767,24.33,49.0,1,1,6.6474943046999995
2020-09-14,23.57,21.43,26.74,79.13,31.11203367,6.821643473,0.606850696,24.13,50.0,2,0,0.0
2020-09-15,24.55,20.92,29.57,74.79,30.88631838,8.848210548,0.777439386,25.15,49.0,3,1,10.6178526576
2020-09-16,24.5,21.22,29.45,75.89,30.65940515,8.557203212,0.741297886,25.23,49.0,2,1,9.4129235332
2020-09-17,24.67,20.8,30.04,72.22,30.43136704,9.035819458,0.862858245,25.34,48.0,1,1,8.584028485100001
2020-09-18,24.93,19.79,31.8,68.25,30.20227856,10.28660211,1.001583413,25.69,47.0,3,1,12.343922532
2020-09-19,25.49,20.79,30.74,67.53,29.97221561,9.413384759,1.058983295,25.66,47.0,1,1,8.94271552105
2020-09-20,25.55,22.56,30.02,70.3,29.74125544,8.09926574,0.97209625,25.81,47.0,2,1,8.909192314
2020-09-21,25.82,22.45,30.43,73.18,29.5094766,8.363276389,0.891989734,26.19,47.0,2,1,9.1996040279
2020-09-22,25.38,21.63,29.98,74.31,29.27695889,8.401941912,0.832405156,25.76,47.0,2,1,9.2421361032
2020-09-23,24.14,21.76,26.51,78.29,29.04378331,6.105992335,0.653272077,24.22,47.0,1,1,5.80069271825
2020-09-24,26.33,20.41,34.66,62.17,28.81003197,11.03857305,1.296650975,26.15,47.0,1,1,10.4866443975
2020-09-25,25.41,21.42,31.04,58.25,28.5757881,8.80841677,1.355192133,25.33,46.0,1,1,8.3679959315
2020-09-26,20.93,17.62,23.4,53.84,28.34113591,6.06955016,1.14307488,22.05,46.0,2,1,6.676505176000001
2020-09-27,20.21,15.78,28.21,60.86,28.10616058,8.662889866,0.927168398,21.32,46.0,2,1,9.529178852600001
2020-09-28,20.82,17.24,26.23,57.96,27.87094818,7.422867275,1.03403289,22.12,46.0,3,1,8.90744073
2020-09-29,21.51,15.78,28.61,62.06,27.63558562,8.949790721,0.973536318,22.92,45.0,1,1,8.50230118495
2020-09-30,23.13,17.7,31.05,71.9,27.40016054,9.424608549,0.795680733,24.3,45.0,3,1,11.3095302588
2020-10-01,21.25,18.36,25.04,68.81,27.16476128,6.305840745,0.787688906,22.0,45.0,3,1,7.567008894
2020-10-02,24.21,15.98,33.92,60.82,26.92947682,11.02096576,1.183916221,24.19,45.0,3,1,13.225158912
2020-10-03,22.44,18.5,28.02,70.79,26.69439665,7.622973176,0.79324837,23.51,45.0,2,1,8.3852704936
2020-10-04,22.52,17.6,30.6,61.19,26.45961076,8.847151958,1.059085765,23.58,44.0,1,1,8.404794360099999
2020-10-05,21.14,18.57,24.32,69.54,26.22520954,5.632181899,0.764080798,21.37,44.0,2,1,6.1954000889000005
2020-10-06,20.04,16.86,24.29,64.69,25.99128371,6.165965642,0.827693727,21.12,44.0,1,1,5.8576673599
2020-10-07,20.66,16.08,25.71,70.53,25.75792423,7.070678992,0.717752919,21.24,44.0,3,1,8.4848147904
2020-10-08,20.7,16.95,24.47,67.0,25.52522225,6.198220442,0.805709478,21.79,44.0,2,1,6.8180424862
2020-10-09,20.11,16.69,25.66,63.99,25.29326903,6.605151835,0.847765727,21.29,44.0,2,1,7.2656670185
2020-10-10,20.39,14.36,27.82,64.06,25.06215585,8.076411727,0.86088222,21.65,44.0,2,1,8.8840528997
2020-10-11,19.6,15.75,26.32,74.57,24.83197396,6.944615032,0.580059768,20.92,44.0,2,1,7.6390765352
2020-10-12,17.0,15.46,19.46,67.92,24.60281448,3.938418541,0.621623576,18.05,46.0,1,0,0.0
2020-10-13,18.12,15.13,21.8,64.66,24.37476833,5.200769158,0.734935553,19.02,46.0,1,0,0.0
2020-10-14,19.65,12.81,27.82,52.76,24.14792617,8.058418976,1.080897228,20.01,46.0,3,1,9.6701027712
2020-10-15,18.67,15.39,23.14,63.33,23.92237834,5.586229902,0.789343579,19.65,45.0,1,0,0.0
2020-10-16,17.22,14.36,21.42,64.16,23.69821473,5.071798123,0.704223881,17.98,45.0,1,0,0.0
2020-10-17,17.3,13.11,22.2,64.23,23.47552478,5.713894318,0.706413452,17.9,45.0,2,0,0.0
2020-10-18,17.5,13.22,22.85,66.72,23.25439736,5.858963253,0.665595665,17.86,45.0,2,0,0.0
2020-10-19,17.94,13.78,23.37,67.21,23.03492072,5.863790014,0.67423305,19.07,45.0,2,0,0.0
2020-10-20,19.05,13.34,26.32,71.12,22.81718241,6.967302854,0.636589452,19.68,45.0,3,1,8.3607634248
2020-10-21,19.81,13.94,26.74,64.89,22.60126925,6.994698242,0.811364188,20.33,45.0,1,1,6.6449633298999995
2020-10-22,20.39,14.11,27.34,72.9,22.38726722,7.152510426,0.649134896,20.91,44.0,1,1,6.7948849047
2020-10-23,21.61,16.85,29.01,74.53,22.17526141,7.009221857,0.657566798,22.1,44.0,1,1,6.658760764149999
2020-10-24,19.49,16.52,22.09,82.67,21.965336,4.446165945,0.392606254,19.72,44.0,3,0,0.0
2020-10-25,18.87,14.79,23.94,73.43,21.75757413,5.550853492,0.579129003,19.27,44.0,3,0,0.0
2020-10-26,19.23,12.81,27.42,63.17,21.55205789,7.016094032,0.820985734,19.51,44.0,1,1,6.665289330399999
2020-10-27,17.48,15.51,20.46,64.13,21.34886828,3.85419665,0.716490138,18.44,44.0,1,0,0.0
2020-10-28,17.68,15.29,21.53,68.91,21.1480851,4.310967922,0.628896187,18.54,44.0,1,0,0.0
2020-10-29,18.36,15.06,23.26,74.56,20.94978695,4.989336493,0.537082717,18.88,44.0,3,0,0.0
2020-10-30,18.15,15.31,22.56,76.83,20.75405118,4.620602591,0.482755342,18.82,44.0,2,0,0.0
2020-10-31,17.71,14.57,23.27,80.73,20.56095379,4.95314899,0.390536044,18.62,44.0,2,0,0.0
2020-11-01,17.39,12.52,23.97,75.59,20.37056948,5.578957031,0.484817271,18.15,44.0,3,0,0.0
2020-11-02,17.57,12.61,25.39,73.71,20.18297152,5.869666549,0.528124385,18.29,44.0,2,0,0.0
2020-11-03,18.09,12.59,26.39,70.49,19.99823176,6.132427671,0.612538495,18.68,44.0,2,0,0.0
2020-11-04,18.26,15.58,22.95,80.76,19.81642059,4.461824806,0.403650101,17.67,43.0,2,0,0.0
2020-11-05,18.23,13.95,24.96,79.91,19.63760691,5.399758292,0.420690105,18.73,43.0,1,0,0.0
2020-11-06,18.3,15.18,23.07,83.23,19.46185809,4.538975526,0.352714201,18.84,43.0,2,0,0.0
2020-11-07,18.09,13.63,24.3,78.4,19.28923994,5.201140905,0.448350779,18.44,43.0,3,0,0.0
2020-11-08,19.18,14.78,26.77,76.13,19.11981672,5.631032828,0.530436942,19.52,43.0,2,0,0.0
2020-11-09,18.61,14.28,25.84,75.09,18.95365106,5.396601043,0.534193582,18.62,43.0,2,0,0.0
2020-11-10,18.84,14.6,25.09,67.09,18.790804,5.128807605,0.71597506,18.93,43.0,2,0,0.0
2020-11-11,18.15,15.66,21.4,83.8,18.63133496,3.690852169,0.337532867,17.69,43.0,1,0,0.0
2020-11-12,18.25,13.75,24.36,73.96,18.47530168,4.989790773,0.545969589,18.42,44.0,2,0,0.0
2020-11-13,18.15,14.42,24.62,63.06,18.32276028,4.838577665,0.769658279,18.34,43.0,2,0,0.0
2020-11-14,18.8,14.47,25.82,56.59,18.17376522,5.154087241,0.942051194,18.81,43.0,3,0,0.0
2020-11-15,18.58,14.37,25.33,70.24,18.02836927,4.994042718,0.637004445,19.07,43.0,2,0,0.0
2020-11-16,18.74,15.08,23.89,82.14,17.88662357,4.461826724,0.386133602,19.0,43.0,1,0,0.0
2020-11-17,17.5,15.54,19.71,71.59,17.74857754,2.942619586,0.5681963,17.61,44.0,3,0,0.0
2020-11-18,17.96,15.82,20.82,79.77,17.614279,3.239479375,0.41649602,18.25,44.0,1,0,0.0
2020-11-19,17.7,15.67,21.17,82.3,17.48377404,3.347901862,0.358491591,18.07,44.0,1,0,0.0
2020-11-20,16.95,14.9,19.15,64.26,17.35710715,2.859923751,0.690353117,17.41,44.0,2,0,0.0
2020-11-21,15.65,13.44,17.33,74.84,17.23432114,2.615127936,0.447353269,16.12,46.0,1,0,0.0
2020-11-22,15.95,14.76,17.25,78.48,17.11545719,2.096475499,0.390047374,16.04,48.0,3,0,0.0
2020-11-23,16.08,13.57,19.22,82.59,17.00055487,3.148897744,0.318184936,16.17,50.0,2,0,0.0
2020-11-24,15.86,13.63,18.97,81.98,16.8896521,3.021574315,0.324736734,16.31,50.0,3,0,0.0
2020-11-25,14.85,11.02,20.71,78.57,16.78278525,3.923168374,0.361941362,14.91,49.0,2,0,0.0
2020-11-26,14.51,9.21,20.68,75.42,16.67998907,4.197998361,0.406132083,14.92,49.0,1,0,0.0
2020-11-27,15.46,11.5,19.38,86.7,16.58129676,3.560669641,0.233615944,15.59,48.0,1,0,0.0
2020-11-28,17.43,12.87,20.93,65.51,16.48673997,3.792650194,0.686753435,17.22,48.0,2,0,0.0
2020-11-29,14.03,12.28,17.18,82.8,16.39634883,2.657110796,0.275495792,14.42,48.0,1,0,0.0
2020-11-30,15.18,12.65,19.89,84.55,16.31015195,3.328938544,0.266544848,15.12,48.0,1,0,0.0
2020-12-01,14.57,10.23,19.68,75.23,16.22817646,3.714121966,0.410861239,14.05,48.0,3,0,0.0
2020-12-02,13.39,9.77,18.67,78.48,16.15044802,3.456390386,0.330635778,13.58,48.0,1,0,0.0
2020-12-03,12.45,9.61,15.63,76.77,16.07699083,2.744455698,0.335610359,13.02,50.0,1,0,0.0
2020-12-04,11.83,6.53,19.19,69.27,16.00782768,3.881581782,0.426200123,12.34,50.0,2,0,0.0
2020-12-05,12.71,8.36,20.86,73.19,15.94297994,3.95543771,0.393998074,13.5,49.0,3,0,0.0
2020-12-06,10.6,7.35,13.45,83.77,15.88246759,2.56229466,0.207454442,11.58,52.0,2,0,0.0
2020-12-07,10.82,8.12,15.56,75.4,15.82630927,2.84160417,0.319084134,11.46,52.0,1,0,0.0
2020-12-08,13.07,9.06,18.04,70.92,15.77452223,3.356285126,0.437550164,13.34,51.0,3,0,0.0
2020-12-09,11.84,9.84,13.98,77.49,15.72712242,2.181501286,0.312401605,12.36,51.0,2,0,0.0
2020-12-10,11.11,8.67,14.31,80.13,15.68412446,2.476713433,0.262749643,11.77,52.0,1,0,0.0
2020-12-11,13.56,11.89,16.56,77.11,15.64554168,2.43866943,0.355602323,13.74,53.0,3,0,0.0
2020-12-12,14.55,13.01,17.28,83.61,15.61138612,2.400255779,0.271510706,14.62,53.0,1,0,0.0
2020-12-13,13.58,12.45,14.97,71.37,15.58166855,1.785233417,0.445354393,13.63,54.0,3,0,0.0
2020-12-14,12.73,9.52,17.25,75.1,15.5563985,3.037060524,0.366408956,12.94,53.0,2,0,0.0
2020-12-15,13.81,9.33,19.5,76.35,15.53558421,3.601972542,0.373433629,13.42,52.0,2,0,0.0
2020-12-16,13.71,9.99,19.21,84.53,15.51923274,3.415167005,0.242688327,13.6,52.0,1,0,0.0
2020-12-17,13.96,10.58,18.87,85.09,15.50734988,3.261543541,0.237733983,13.78,52.0,1,0,0.0
2020-12-18,14.85,12.78,18.57,90.56,15.49994019,2.800788573,0.159436605,14.58,51.0,2,0,0.0
2020-12-19,14.94,12.84,18.02,88.64,15.49700704,2.655945881,0.19298026,14.63,52.0,3,0,0.0
2020-12-20,13.32,11.69,15.93,90.01,15.49855256,2.284238742,0.152788294,13.06,54.0,1,0,0.0
2020-12-21,13.58,11.34,17.65,90.18,15.50457767,2.810964726,0.152755157,13.41,53.0,1,0,0.0
2020-12-22,13.24,10.75,17.36,89.5,15.51508204,2.847766356,0.159751986,13.33,53.0,3,0,0.0
2020-12-23,12.99,8.53,18.7,79.5,15.53006417,3.507286565,0.306842245,12.77,53.0,3,0,0.0
2020-12-24,12.62,8.04,19.39,74.69,15.54952128,3.665236472,0.369764983,12.21,53.0,2,0,0.0
2020-12-25,12.44,7.86,18.77,82.09,15.57344937,3.577723829,0.258580864,12.66,52.0,2,0,0.0
2020-12-26,10.87,9.94,12.16,74.67,15.60184321,1.532879179,0.329648049,11.59,53.0,1,0,0.0
2020-12-27,9.62,6.89,11.8,80.2,15.63469629,2.184869398,0.237014258,10.12,54.0,1,0,0.0
2020-12-28,10.16,3.72,17.94,68.33,15.67200083,3.800486965,0.393085075,10.48,54.0,2,0,0.0
2020-12-29,11.29,6.77,17.46,80.3,15.71374779,3.437480066,0.263632182,11.69,54.0,1,0,0.0
2020-12-30,10.45,7.46,14.4,81.15,15.75992682,2.697616566,0.238544119,10.99,53.0,2,0,0.0
2020-12-31,10.56,6.46,13.82,74.41,15.81052623,2.797816937,0.326223961,10.56,53.0,1,0,0.0
2021-01-01,8.08,2.28,16.04,70.52,15.81052623,3.490982326,0.31797952,8.89,53.0,3,0,0.0
2021-01-02,8.62,4.68,13.85,67.67,15.86553304,2.919442896,0.361746566,8.72,53.0,1,0,0.0
2021-01-03,7.83,3.63,13.07,74.15,15.92493288,2.884297475,0.274116276,8.63,53.0,2,0,0.0
2021-01-04,7.82,4.14,12.27,76.04,15.98871001,2.686368956,0.253901274,8.47,53.0,1,0,0.0
2021-01-05,7.39,2.7,13.03,66.75,16.05684733,2.989967325,0.342144685,7.77,53.0,2,0,0.0
2021-01-06,9.37,3.5,16.82,68.57,16.12932627,3.678627506,0.369954489,9.42,52.0,3,0,0.0
2021-01-07,13.52,8.0,21.49,77.38,16.20612686,4.287802749,0.350493471,12.34,52.0,1,0,0.0
2021-01-08,13.71,9.91,20.67,89.8,16.28722764,3.871948225,0.160014282,13.24,52.0,3,0,0.0
2021-01-09,16.48,11.27,22.85,78.88,16.3726057,4.39279293,0.395955347,15.19,52.0,2,0,0.0
2021-01-10,14.05,11.49,16.3,85.51,16.46223657,2.644835401,0.232390511,13.82,52.0,2,0,0.0
2021-01-11,12.01,8.85,15.59,75.03,16.55609428,2.94698314,0.350451199,11.55,52.0,1,0,0.0
2021-01-12,10.84,9.13,12.89,76.28,16.6541513,2.127243856,0.308079602,11.22,52.0,3,0,0.0
2021-01-13,12.61,11.36,14.06,73.68,16.7563785,1.925778351,0.384268298,12.68,52.0,3,0,0.0
2021-01-14,13.38,12.41,15.66,73.58,16.86274517,2.180087398,0.405655321,13.47,52.0,2,0,0.0
2021-01-15,13.16,11.58,15.49,68.41,16.97321897,2.389909088,0.478120668,13.26,52.0,2,0,0.0
2021-01-16,11.15,9.62,12.88,72.49,17.08776589,2.05433133,0.364744189,11.45,52.0,2,0,0.0
2021-01-17,12.0,9.26,14.75,73.83,17.20635029,2.763242707,0.367050966,12.11,52.0,1,0,0.0
2021-01-18,11.77,9.29,14.09,70.37,17.32893483,2.582091617,0.409318781,12.04,52.0,3,0,0.0
2021-01-19,10.36,6.99,14.35,71.44,17.45548046,3.067123058,0.359256737,10.63,52.0,2,0,0.0
2021-01-20,10.09,4.41,18.41,68.36,17.58594643,4.220910213,0.390876777,10.35,51.0,2,0,0.0
2021-01-21,9.94,6.03,14.73,66.23,17.72029024,3.334761277,0.413018638,9.76,51.0,1,0,0.0
2021-01-22,12.86,7.85,18.9,71.99,17.85846765,4.186251508,0.41569906,12.34,51.0,2,0,0.0
2021-01-23,12.82,10.31,15.61,75.69,18.00043269,2.918461052,0.359843023,12.76,51.0,2,0,0.0
2021-01-24,12.24,7.95,18.79,74.12,18.14613759,4.127875642,0.368767999,12.15,51.0,2,0,0.0
2021-01-25,12.21,8.01,17.9,82.36,18.29553285,3.971339724,0.250859163,12.11,51.0,3,0,0.0
2021-01-26,11.79,9.28,13.57,69.06,18.44856716,2.600543297,0.427980602,12.06,52.0,3,0,0.0
2021-01-27,11.84,8.56,14.28,78.51,18.60518745,3.033458793,0.29824569,11.71,51.0,1,0,0.0
2021-01-28,14.43,12.56,17.61,87.42,18.7653389,3.126009135,0.206785375,14.11,51.0,2,0,0.0
2021-01-29,15.21,11.89,21.78,79.31,18.92896489,4.519583056,0.357634832,14.71,51.0,1,0,0.0
2021-01-30,15.53,11.47,21.72,76.17,19.09600704,4.686705328,0.420459759,15.07,51.0,2,0,0.0
2021-01-31,13.73,11.7,16.08,75.96,19.26640524,2.924082036,0.377622584,13.54,51.0,2,0,0.0
2021-02-01,12.9,8.57,16.59,84.94,19.44009761,3.887333821,0.224093029,12.84,52.0,3,0,0.0
2021-02-02,13.45,10.94,17.87,83.34,19.61702056,3.711739787,0.256969393,13.32,53.0,1,0,0.0
2021-02-03,14.68,9.1,22.5,75.8,19.79710878,5.413747861,0.404267951,13.84,52.0,1,0,0.0
2021-02-04,14.64,8.75,21.42,66.07,19.98029528,5.306386643,0.565348676,13.83,52.0,2,0,0.0
2021-02-05,15.12,8.44,24.05,59.13,20.16651139,6.032813369,0.702377886,14.15,52.0,1,0,0.0
2021-02-06,16.71,10.3,24.9,50.59,20.35568683,6.173550199,0.939977479,15.66,51.0,2,0,0.0
2021-02-07,13.99,11.32,17.86,75.3,20.54774967,3.842125125,0.394599235,13.63,51.0,2,0,0.0
2021-02-08,13.54,11.31,17.76,74.31,20.74262643,3.797260846,0.39858157,13.33,52.0,1,0,0.0
2021-02-09,13.45,10.48,17.69,71.94,20.94024207,4.041356736,0.432806792,12.97,51.0,2,0,0.0
2021-02-10,14.69,9.67,21.32,69.79,21.14052006,5.392078137,0.504992553,14.47,51.0,3,0,0.0
2021-02-11,13.07,8.86,17.03,71.45,21.34338241,4.331504196,0.429575556,13.15,51.0,1,0,0.0
2021-02-12,12.99,7.6,19.79,76.68,21.54874968,5.327966112,0.349051763,13.12,51.0,2,0,0.0
2021-02-13,13.53,10.91,17.35,81.92,21.75654108,3.978515146,0.280329407,13.55,52.0,2,0,0.0
2021-02-14,9.5,7.78,10.89,67.12,21.9666745,2.432399987,0.390423872,10.16,52.0,1,0,0.0
2021-02-15,8.13,5.73,11.31,62.8,22.17906655,3.124573292,0.40261716,8.96,52.0,2,0,0.0
2021-02-16,8.46,3.81,14.42,60.11,22.3936326,4.405597312,0.44152055,8.52,51.0,3,0,0.0
2021-02-17,10.2,4.41,17.03,73.3,22.6102869,5.172751532,0.33228608,9.94,51.0,2,0,0.0
2021-02-18,11.1,5.97,18.24,76.21,22.82894257,5.315373119,0.314376642,10.68,51.0,1,0,0.0
2021-02-19,11.69,5.92,19.84,78.24,23.04951169,5.832892271,0.299014996,11.7,51.0,2,0,0.0
2021-02-20,12.5,4.84,21.86,71.4,23.27190537,6.690863727,0.414551602,12.66,51.0,1,0,0.0
2021-02-21,13.44,7.23,20.19,73.93,23.49603381,6.077653276,0.401850351,13.3,50.0,1,0,0.0
2021-02-22,14.04,11.65,18.48,86.27,23.72180635,4.540032934,0.220058836,13.85,50.0,1,0,0.0
2021-02-23,13.02,9.79,17.19,81.82,23.94913158,4.618129429,0.272651191,12.95,50.0,3,0,0.0
2021-02-24,12.46,9.58,17.59,78.88,24.17791738,4.762466205,0.305327126,12.45,50.0,2,0,0.0
2021-02-25,12.42,7.8,18.97,80.84,24.40807097,5.669990614,0.276264784,12.29,50.0,1,0,0.0
2021-02-26,11.95,7.9,18.11,74.42,24.63949905,5.387155989,0.357594675,12.0,50.0,2,0,0.0
2021-02-27,12.0,6.53,19.1,78.57,24.87210783,6.043998261,0.300569438,12.7,49.0,1,0,0.0
2021-02-28,13.16,9.68,18.47,77.3,25.10580309,5.300262072,0.343568824,13.86,49.0,2,0,0.0
2021-03-01,12.49,7.39,18.77,78.13,25.34049032,5.955431783,0.316793389,12.96,49.0,3,0,0.0
2021-03-02,13.22,9.68,18.06,83.84,25.57607474,5.282330025,0.245545054,13.43,49.0,2,0,0.0
2021-03-03,12.85,9.34,17.72,78.75,25.81246139,5.267563062,0.315166791,13.23,49.0,2,0,0.0
2021-03-04,13.49,10.07,17.82,82.62,26.04955523,5.218967147,0.268774628,13.73,49.0,2,0,0.0
2021-03-05,12.97,10.04,16.49,82.68,26.28726122,4.724768459,0.258905282,13.12,49.0,2,0,0.0
2021-03-06,13.55,8.27,20.04,78.74,26.52548437,6.561708537,0.33006481,14.09,49.0,1,0,0.0
2021-03-07,14.23,10.29,19.84,78.57,26.76412983,6.093117995,0.347727866,14.63,49.0,2,0,0.0
2021-03-08,14.55,11.29,20.01,77.72,27.00310301,5.932995742,0.369082278,15.15,49.0,2,0,0.0
2021-03-09,12.64,9.43,15.95,89.01,27.2423096,4.870126098,0.160768584,12.7,49.0,1,0,0.0
2021-03-10,12.78,10.27,16.25,71.42,27.48165568,4.726708317,0.421941442,13.31,50.0,3,0,0.0
2021-03-11,12.49,9.56,16.21,69.24,27.7210478,4.980209056,0.445567656,12.78,50.0,3,0,0.0
2021-03-12,12.92,5.63,20.84,60.13,27.96039305,7.704721172,0.594043428,12.7,50.0,2,0,0.0
2021-03-13,12.59,8.79,18.16,74.46,28.19959914,6.033527081,0.372391337,12.85,49.0,2,0,0.0
2021-03-14,12.43,8.33,17.17,76.14,28.43857447,5.878952328,0.344259442,12.94,49.0,1,0,0.0
2021-03-15,12.62,9.88,16.0,65.36,28.67722821,4.96363604,0.50607108,13.16,49.0,2,0,0.0
2021-03-16,13.01,10.77,15.82,66.2,28.91547037,4.604637911,0.506577815,13.36,49.0,1,0,0.0
2021-03-17,12.08,8.64,16.55,72.94,29.15321188,5.634859346,0.381540529,12.49,49.0,1,0,0.0
2021-03-18,12.15,9.58,16.13,71.85,29.39036464,5.181437776,0.398743886,12.79,49.0,2,0,0.0
2021-03-19,10.05,8.35,12.37,83.83,29.62684161,3.804971584,0.19922782,10.74,49.0,2,0,0.0
2021-03-20,11.77,9.74,14.8,88.38,29.86255686,4.568581835,0.160522587,12.38,54.0,2,0,0.0
2021-03-21,10.57,8.08,12.38,76.37,30.09742563,4.072403009,0.301438686,11.06,59.0,1,0,0.0
2021-03-22,9.98,7.53,13.4,64.51,30.33136443,4.695383562,0.43522021,10.5,58.0,2,0,0.0
2021-03-23,11.37,8.14,14.64,63.41,30.56429105,5.227996282,0.49226385,11.66,57.0,2,0,0.0
2021-03-24,11.58,8.37,15.83,73.75,30.79612463,5.683882741,0.35809978,11.86,56.0,2,0,0.0
2021-03-25,12.36,7.58,17.64,79.24,31.02678575,6.826450577,0.298156654,12.76,55.0,2,0,0.0
2021-03-26,13.2,6.57,20.86,72.74,31.25619642,8.424454163,0.4136647,13.5,54.0,1,0,0.0
2021-03-27,15.1,8.14,24.61,63.86,31.48428019,9.66861578,0.620291206,14.66,54.0,2,0,0.0
2021-03-28,14.71,10.27,20.89,81.18,31.71096215,7.727099119,0.315002792,14.95,53.0,1,0,0.0
2021-03-29,14.52,10.01,20.55,80.27,31.93616901,7.707300847,0.326206932,14.38,53.0,2,0,0.0
2021-03-30,13.73,9.17,20.19,77.77,32.15982912,7.742056502,0.349190933,13.83,52.0,3,0,0.0
2021-03-31,14.67,10.81,20.5,77.08,32.38187249,7.527902256,0.382638123,14.57,52.0,3,0,0.0
2021-04-01,15.86,9.47,23.36,69.51,32.60223087,9.406767045,0.549457437,15.97,51.0,1,1,8.93642869275
2021-04-02,16.69,9.83,25.52,75.9,32.82083774,10.31293224,0.457897101,16.91,51.0,3,1,12.375518688
2021-04-03,16.51,12.97,22.24,78.77,33.03762837,7.93774759,0.398778049,17.01,51.0,2,0,0.0
2021-04-04,15.93,12.67,21.35,78.63,33.25253982,7.600267219,0.386833924,16.63,50.0,1,0,0.0
2021-04-05,14.58,11.92,18.36,80.89,33.46551096,6.324774914,0.317183362,15.25,50.0,1,0,0.0
2021-04-06,14.94,10.43,20.95,71.05,33.67648253,8.225098444,0.491793885,15.26,50.0,1,0,0.0
2021-04-07,13.81,10.02,18.27,68.39,33.88539709,7.076066171,0.499122073,14.55,50.0,2,0,0.0
2021-04-08,11.65,8.22,15.79,59.05,34.0921991,6.353544718,0.561228167,13.24,50.0,2,0,0.0
2021-04-09,13.32,6.66,20.11,67.01,34.29683488,9.002903789,0.504553135,14.22,49.0,1,1,8.55275859955
2021-04-10,15.56,10.69,21.91,67.59,34.49925263,8.866658733,0.572947223,16.08,49.0,1,1,8.42332579635
2021-04-11,15.8,11.02,21.52,77.17,34.69940244,8.689279337,0.409841485,16.2,49.0,1,1,8.25481537015
2021-04-12,16.06,12.21,20.48,80.82,34.8972363,7.815532597,0.350086172,16.51,50.0,2,0,0.0
2021-04-13,13.75,9.97,18.27,64.1,35.09270806,7.336402146,0.564654477,14.5,50.0,1,0,0.0
2021-04-14,14.4,8.6,20.33,65.22,35.28577345,8.950192067,0.570592486,15.67,49.0,2,1,9.8452112737
2021-04-15,13.47,12.27,15.07,87.63,35.47639007,4.269471849,0.191047867,13.82,51.0,1,0,0.0
2021-04-16,14.04,11.62,16.21,85.46,35.66451739,5.595560418,0.233041186,14.17,53.0,1,0,0.0
2021-04-17,12.59,9.72,15.24,85.04,35.85011669,5.887333643,0.218127424,13.4,55.0,2,0,0.0
2021-04-18,11.77,8.48,15.37,73.23,36.03315108,6.432666175,0.36980978,12.53,55.0,2,0,0.0
2021-04-19,12.97,10.02,16.25,68.45,36.21358549,6.396919446,0.471620188,13.4,54.0,3,0,0.0
2021-04-20,14.8,7.46,22.05,66.48,36.39138661,10.42249477,0.564313064,14.83,53.0,1,1,9.901370031499999
2021-04-21,15.98,10.95,21.33,75.32,36.56652288,9.153134057,0.448180206,15.28,53.0,2,0,0.0
2021-04-22,17.29,12.53,22.46,82.14,36.73896447,9.343567762,0.352490074,17.19,53.0,1,1,8.876389373899999
2021-04-23,15.55,12.25,19.29,88.67,36.90868326,7.511705547,0.20016453,15.68,54.0,1,0,0.0
2021-04-24,15.34,11.49,20.1,77.87,37.07565276,8.292218207,0.385733756,15.97,54.0,2,0,0.0
